YEAR,MONTH,DAY,HOUR,MINUTE,SECOND,EQ_PRIMARY,INTENSITY,COUNTRY,LOCATION_NAME,STATE,LATITUDE,LONGITUDE,DEATHS,INJURIES,Depth
1943,1.0,29.0,0.0,0.0,0.0,0.0,0.0,BOSNIA-HERZEGOVINA,BALKANS NW:  BOSNIA-HERZEGOVINA,no info,44.3,17.0,19.0,0.0,0.0
1943,1.0,30.0,5.0,33.0,3.0,6.9,6.0,ECUADOR,ECUADOR:  GUAYAQUIL,no info,-2.1,-80.5,0.0,0.0,100.0
1943,1.0,31.0,5.0,1.0,0.0,5.0,0.0,PERU,"PERU:  YANACOA, PAMPAMARCA",no info,-14.2,-71.5,75.0,200.0,0.0
1943,2.0,22.0,9.0,20.0,0.0,7.5,7.0,MEXICO,MEXICO:  GUERRERO: PARICUTIN VOLCANO FORMS,no info,16.7,-101.5,11.0,0.0,60.0
1943,4.0,5.0,1.0,56.0,1.0,6.5,0.0,CHINA,CHINA: XINJIANG WEIWUER ZIZHIQU PROVINCE,no info,39.3,73.3,0.0,0.0,0.0
1943,4.0,6.0,16.0,7.0,15.0,8.2,0.0,CHILE,CHILE:  ILLAPEL,no info,-30.75,-72.0,11.0,0.0,35.0
1943,4.0,16.0,0.0,0.0,0.0,5.0,0.0,ALGERIA,ALGERIA:  MANSOURAH,no info,36.1,4.5,0.0,0.0,0.0
1943,5.0,12.0,12.0,25.0,0.0,0.0,12.0,ITALY,ITALY:  CENTRAL,no info,43.1,13.3,0.0,0.0,0.0
1943,5.0,25.0,23.0,7.0,36.0,8.1,0.0,PHILIPPINES,PHILIPPINES:  E OF,no info,7.5,128.0,0.0,0.0,33.0
1943,6.0,9.0,3.0,6.0,22.0,7.6,0.0,INDONESIA,INDONESIA:  S SUMATERA,no info,-1.0,101.0,0.0,0.0,50.0
1943,6.0,13.0,5.0,12.0,0.0,0.0,0.0,JAPAN,"SE. HOKKAIDO ISLAND, JAPAN",no info,41.2,143.3,0.0,0.0,20.0
1943,6.0,20.0,15.0,33.0,0.0,6.2,10.0,TURKEY,"TURKEY:  HENDEK, ADAPAZARI",no info,40.6,30.5,285.0,0.0,15.0
1943,6.0,21.0,0.0,0.0,0.0,5.0,6.0,CHINA,CHINA:  SICHUAN PROVINCE,no info,30.6,104.1,0.0,0.0,0.0
1943,7.0,23.0,14.0,53.0,9.0,8.1,8.0,INDONESIA,INDONESIA:   JAVA:  JOGYAKARTA,no info,-9.5,110.0,213.0,2096.0,90.0
1943,7.0,29.0,3.0,2.0,0.0,7.8,0.0,USA TERRITORY,PUERTO RICO:  SAN JUAN,PR,19.3,-67.5,0.0,0.0,0.0
1943,9.0,6.0,3.0,41.0,0.0,7.9,0.0,AUSTRALIA,AUSTRALIA:  MACQUARIE ISLAND,TAS,-53.0,159.0,0.0,0.0,25.0
1943,9.0,10.0,8.0,37.0,0.0,7.4,0.0,JAPAN,JAPAN:  HONSHU:  S,no info,35.3,133.9,1400.0,0.0,10.0
1943,9.0,14.0,2.0,1.0,0.0,7.5,0.0,NEW CALEDONIA,NEW CALEDONIA:  LOYALTY ISLANDS,no info,-22.0,171.0,0.0,0.0,50.0
1943,9.0,14.0,7.0,18.0,0.0,7.6,0.0,KERMADEC ISLANDS (NEW ZEALAND),KERMADEC ISLANDS:  S OF,no info,-30.0,-177.0,0.0,0.0,60.0
1943,10.0,23.0,0.0,0.0,0.0,7.2,0.0,MYANMAR (BURMA),MYANMAR (BURMA),no info,21.5,93.5,0.0,0.0,0.0
1943,11.0,6.0,8.0,31.0,37.0,7.6,0.0,INDONESIA,INDONESIA:  NEW GUINEA:  IRIAN JAYA:  ARU ISLANDS,no info,-6.0,134.5,0.0,0.0,60.0
1943,11.0,26.0,22.0,20.0,36.0,7.6,11.0,TURKEY,"TURKEY:  LADIK, SAMSUN, HAVZA",no info,41.0,33.7,4020.0,5000.0,33.0
1943,11.0,28.0,17.0,11.0,0.0,7.6,0.0,RUSSIA,RUSSIA:  KAMCHATKA,no info,54.9,156.8,0.0,0.0,350.0
1943,12.0,5.0,0.0,0.0,0.0,0.0,0.0,TURKEY,TURKEY:  ANATOLIA: NE,no info,40.0,40.0,550.0,0.0,0.0
1944,1.0,15.0,23.0,49.0,0.0,7.8,0.0,ARGENTINA,ARGENTINA:  SAN JUAN PROVINCE,no info,-31.5,-68.5,8000.0,0.0,50.0
1944,2.0,1.0,3.0,23.0,0.0,7.4,10.0,TURKEY,TURKEY,no info,41.4,32.7,2381.0,0.0,33.0
1944,3.0,9.0,22.0,12.0,58.0,7.2,0.0,CHINA,CHINA:  XINJIANG PROVINCE,no info,44.0,84.0,3.0,0.0,0.0
1944,3.0,22.0,0.0,43.0,18.0,7.5,0.0,INDONESIA,INDONESIA:  FLORES,no info,-8.5,123.5,0.0,0.0,220.0
1944,4.0,5.0,0.0,0.0,0.0,4.8,8.0,IRAN,IRAN:  GORGAN,no info,36.8,54.5,20.0,0.0,7.0
1944,5.0,25.0,12.0,58.0,0.0,7.5,0.0,PAPUA NEW GUINEA,PAPUA NEW GUINEA:  NEW IRELAND,no info,-2.5,152.8,0.0,0.0,60.0
1944,6.0,25.0,4.0,16.0,0.0,6.0,8.0,TURKEY,TURKEY:  USAK,no info,38.9,29.3,21.0,0.0,33.0
1944,7.0,30.0,4.0,0.0,0.0,5.7,10.0,GREECE,GREECE:  KAMPOS (LACONIA),no info,36.7,22.5,0.0,0.0,8.0
1944,9.0,5.0,4.0,38.0,45.7,5.6,8.0,USA,NEW YORK:  MASSENA,NY,44.957,-74.723,0.0,0.0,12.0
1944,9.0,27.0,16.0,25.0,7.0,7.0,0.0,CHINA,CHINA:  XINJIANG,no info,39.1,75.0,0.0,0.0,0.0
1944,10.0,5.0,17.0,28.0,0.0,7.5,0.0,NEW CALEDONIA,NEW CALEDONIA:  LOYALTY ISLANDS,no info,-22.5,172.0,0.0,0.0,120.0
1944,10.0,6.0,2.0,34.0,36.0,6.8,9.0,TURKEY,TURKEY:  AYVALIK,no info,39.4,26.7,30.0,0.0,0.0
1944,11.0,24.0,4.0,49.0,0.0,7.5,0.0,VANUATU,VANUATU ISLANDS,no info,-19.0,169.0,0.0,0.0,170.0
1944,12.0,7.0,4.0,35.0,0.0,8.1,0.0,JAPAN,JAPAN:  OFF SOUTHEAST COAST KII PENINSULA,no info,34.0,137.1,1223.0,2135.0,30.0
1945,1.0,12.0,18.0,38.0,0.0,7.1,0.0,JAPAN,JAPAN:  HONSHU:  S,no info,34.7,137.2,2306.0,896.0,0.0
1945,2.0,10.0,4.0,57.0,0.0,0.0,0.0,JAPAN,"SANRIKU, JAPAN",no info,40.9,142.1,0.0,0.0,20.0
1945,3.0,18.0,8.0,1.0,26.0,6.0,9.0,UGANDA,UGANDA:  MASARA,no info,0.0,32.0,5.0,0.0,0.0
1945,3.0,20.0,7.0,59.0,0.0,6.0,7.0,TURKEY,"TURKEY:  AELANA, CEYHAN, ADANA",no info,37.4,35.8,300.0,0.0,60.0
1945,5.0,11.0,20.0,17.0,0.0,0.0,0.0,IRAN,"IRAN:  GARMSAR,KERAND,BANKUH",no info,35.2,52.1,20.0,0.0,0.0
1945,6.0,21.0,1.0,33.0,0.0,0.0,7.0,TURKEY,TURKEY,no info,38.5,43.3,0.0,0.0,0.0
1945,7.0,29.0,8.0,56.0,0.0,0.0,7.0,TURKEY,"TURKEY:  VAN,BOLGESI",no info,38.5,43.3,300.0,0.0,0.0
1945,9.0,12.0,0.0,51.0,0.0,6.2,8.0,CAMEROON,CAMEROON:  CONGO; CENTRAL AFRICAN REPUBLIC,no info,2.5,15.6,0.0,0.0,0.0
1945,9.0,23.0,15.0,34.0,21.0,6.3,8.0,CHINA,CHINA:  HEBEI PROVINCE,no info,39.5,119.0,17.0,30.0,0.0
1945,11.0,27.0,21.0,56.0,50.0,8.0,10.0,PAKISTAN,PAKISTAN:  MAKRAN COAST,no info,24.5,63.0,4000.0,0.0,15.0
1945,12.0,21.0,0.0,0.0,0.0,0.0,8.0,TURKEY,"TURKEY:  DENIZLI, BURDUR",no info,38.0,28.9,7.0,0.0,0.0
1945,12.0,28.0,17.0,48.0,0.0,7.8,0.0,PAPUA NEW GUINEA,PAPUA NEW GUINEA:  NEW BRITAIN,no info,-6.0,150.0,0.0,0.0,60.0
1946,2.0,10.0,0.0,0.0,0.0,0.0,8.0,IRAN,IRAN:  GIV (SE BIRJAND),no info,32.5,59.1,3.0,0.0,0.0
1946,2.0,12.0,2.0,43.0,24.0,5.6,9.0,ALGERIA,ALGERIA:  HODNA MOUNTAINS,no info,35.75,5.0,264.0,0.0,0.0
1946,2.0,21.0,15.0,43.0,0.0,5.6,8.0,TURKEY,"TURKEY:  IIGIN, KONYA",no info,38.2,31.8,12.0,0.0,60.0
1946,3.0,12.0,2.0,21.0,0.0,0.0,0.0,IRAN,IRAN:  KAZERUN,no info,29.4,51.4,0.0,0.0,0.0
1946,4.0,1.0,12.0,29.0,1.3,8.6,6.0,USA,ALASKA:  UNIMAK ISLAND,AK,53.492,-162.832,0.0,0.0,15.0
1946,5.0,31.0,3.0,12.0,0.0,5.9,8.0,TURKEY,TURKEY:  USTUKRAN,no info,39.3,41.2,840.0,0.0,0.0
1946,6.0,23.0,17.0,13.0,19.0,7.3,0.0,CANADA,BRITISH COLUMBIA,BC,49.87,-124.92,0.0,0.0,0.0
1946,8.0,2.0,19.0,18.0,48.0,7.9,0.0,CHILE,CHILE:  NORTHERN,no info,-26.5,-70.5,2.0,0.0,60.0
1946,8.0,4.0,17.0,51.0,5.0,7.9,0.0,DOMINICAN REPUBLIC,DOMINICAN REPUBLIC:  NORTHEASTERN COAST,no info,19.25,-69.0,0.0,0.0,15.0
1946,8.0,8.0,13.0,28.0,33.8,7.5,0.0,DOMINICAN REPUBLIC,DOMINICAN REPUBLIC:  NORTHEASTERN COAST,no info,19.5,-69.5,0.0,0.0,15.0
1946,9.0,12.0,15.0,17.0,17.0,7.5,0.0,MYANMAR (BURMA),MYANMAR (BURMA),no info,23.9,96.2,0.0,0.0,60.0
1946,9.0,12.0,15.0,20.0,23.0,7.8,0.0,MYANMAR (BURMA),MYANMAR (BURMA),no info,23.9,96.2,0.0,0.0,60.0
1946,9.0,29.0,3.0,1.0,0.0,7.7,0.0,PAPUA NEW GUINEA,PAPUA NEW GUINEA:  NEW IRELAND,no info,-4.5,153.5,0.0,0.0,60.0
1946,9.0,30.0,0.0,59.0,40.0,7.0,7.0,PERU,PERU:  PISCO,no info,-14.0,-76.25,0.0,0.0,70.0
1946,11.0,1.0,11.0,14.0,0.0,0.0,0.0,USA,ALASKA:  EAST ALEUTIAN ISLANDS,AK,51.5,-174.5,0.0,0.0,40.0
1946,11.0,2.0,18.0,28.0,0.0,7.6,10.0,KYRGYZSTAN,KYRGYZSTAN,no info,41.5,72.5,0.0,0.0,35.0
1946,11.0,4.0,21.0,47.0,0.0,7.5,0.0,TURKMENISTAN,TURKMENISTAN,no info,39.3,55.4,400.0,0.0,26.0
1946,11.0,10.0,17.0,42.0,0.0,7.3,11.0,PERU,"PERU: JOCAIBAMBA,CERRO ANGASCHAJ,CERRO SILLAPATA",no info,-8.5,-77.5,800.0,0.0,12.0
1946,12.0,4.0,22.0,47.0,39.0,6.8,9.0,TAIWAN,TAIWAN,no info,23.1,120.3,58.0,384.0,0.0
1946,12.0,20.0,19.0,19.0,5.0,8.1,0.0,JAPAN,JAPAN:  HONSHU:  S COAST,no info,33.0,135.6,1362.0,0.0,20.0
1947,1.0,26.0,0.0,0.0,0.0,0.0,0.0,EL SALVADOR,EL SALVADOR:  LA UNION,no info,13.2,-87.5,0.0,0.0,0.0
1947,3.0,17.0,8.0,19.0,41.0,7.7,0.0,CHINA,CHINA:  QINGHAI PROVINCE,no info,33.3,99.5,0.0,0.0,0.0
1947,3.0,25.0,20.0,32.0,15.0,7.1,4.0,NEW ZEALAND,NEW ZEALAND:  OFF COAST NORTH ISLAND,no info,-38.85,178.87,0.0,0.0,12.0
1947,3.0,26.0,20.0,48.0,32.0,5.5,7.0,CHINA,CHINA:  YUNNAN PROVINCE,no info,25.0,102.0,1.0,0.0,0.0
1947,4.0,10.0,15.0,58.0,0.0,6.4,0.0,USA,CALIFORNIA,CA,35.0,-116.6,0.0,0.0,0.0
1947,5.0,6.0,20.0,30.0,32.0,7.3,0.0,PAPUA NEW GUINEA,PAPUA NEW GUINEA:  NEW BRITAIN,no info,-6.5,148.5,0.0,0.0,33.0
1947,5.0,17.0,7.0,6.0,0.0,6.9,0.0,NEW ZEALAND,NEW ZEALAND:  OFF COAST NORTH ISLAND,no info,-38.42,178.88,0.0,0.0,12.0
1947,6.0,7.0,5.0,5.0,0.0,5.5,7.0,CHINA,CHINA:  SICHUAN PROVINCE,no info,26.7,102.9,3.0,0.0,0.0
1947,7.0,10.0,15.0,0.0,0.0,4.1,7.0,IRAN,IRAN:  SHIRVAN,no info,37.5,57.8,0.0,0.0,9.0
1947,7.0,14.0,7.0,1.0,0.0,0.0,9.0,COLOMBIA,COLOMBIA:  PASTO,no info,1.2,-77.2,2.0,0.0,10.0
1947,7.0,29.0,13.0,43.0,22.0,7.9,0.0,INDIA,INDIA-CHINA,no info,28.5,94.0,0.0,0.0,60.0
1947,8.0,5.0,14.0,24.0,10.0,7.6,0.0,PAKISTAN,PAKISTAN:  GWADAR,no info,25.5,63.0,0.0,0.0,0.0
1947,8.0,6.0,9.0,36.0,40.0,5.3,9.0,ALGERIA,ALGERIA,no info,37.0,8.0,3.0,0.0,0.0
1947,9.0,23.0,12.0,28.0,0.0,6.9,0.0,IRAN,IRAN:  DUSTABAD,no info,33.4,58.7,500.0,0.0,0.0
1947,10.0,6.0,19.0,55.0,37.0,6.9,9.0,GREECE,GREECE:  S:  PYLIA (MESSINIA),no info,37.0,22.0,3.0,20.0,28.0
1947,11.0,1.0,14.0,58.0,0.0,7.3,10.0,PERU,"PERU:  SATIPO,ANDAMARCA,ACOBAMBA,LA MERCED,VICTOC",no info,-10.5,-75.0,233.0,0.0,100.0
1947,11.0,4.0,0.0,9.0,10.0,7.0,0.0,JAPAN,"W. HOKKAIDO ISLAND, JAPAN",no info,43.8,141.0,0.0,0.0,33.0
1948,1.0,24.0,17.0,46.0,40.0,8.3,9.0,PHILIPPINES,"PHILIPPINES:  PANAY, ILOILO CITY, ANTIQUE",no info,10.5,122.0,72.0,0.0,33.0
1948,2.0,9.0,12.0,58.0,23.0,7.1,10.0,GREECE,GREECE:  DODECANESE ISLANDS,no info,35.8,27.19,0.0,0.0,60.0
1948,3.0,1.0,1.0,12.0,28.0,7.9,0.0,INDONESIA,INDONESIA:  SERAM,no info,-3.0,127.5,0.0,0.0,60.0
1948,4.0,17.0,16.0,11.0,0.0,0.0,0.0,JAPAN,"TOKAIDO, JAPAN",no info,33.1,135.6,0.0,0.0,40.0
1948,4.0,22.0,10.0,42.0,47.1,6.5,10.0,GREECE,GREECE:  VASILIKI (LEUKAS),no info,38.532,20.425,2.0,45.0,15.0
1948,5.0,7.0,7.0,15.0,0.0,0.0,12.0,ITALY,ITALY:  N,no info,44.6,10.9,0.0,0.0,0.0
1948,5.0,11.0,8.0,56.0,0.0,7.1,10.0,PERU,"PERU:  AREQUIPA,MOQUEGUA,TACNA,TORATA,QUELLAVECO",no info,-17.4,-71.0,1.0,0.0,60.0
1948,5.0,14.0,22.0,31.0,0.0,7.5,0.0,USA,ALASKA:  ALASKA PENINSULA,AK,54.5,-161.0,0.0,0.0,25.0
1948,5.0,23.0,9.0,13.0,18.0,6.0,0.0,CHINA,CHINA:  SHANDONG PROVINCE,no info,37.2,121.8,0.0,0.0,0.0
1948,5.0,25.0,7.0,11.0,21.0,7.3,10.0,CHINA,CHINA:  SICHUAN PROVINCE,no info,29.5,100.5,800.0,200.0,18.0
1948,5.0,28.0,5.0,37.0,0.0,6.8,7.0,PERU,PERU:  CANETE,no info,-13.1,-76.2,4.0,0.0,55.0
1948,6.0,2.0,18.0,58.0,18.0,6.2,0.0,INDONESIA,INDONESIA:  OFF NORTHWEST COAST,no info,6.0,95.0,0.0,0.0,0.0
1948,6.0,27.0,0.0,8.0,23.0,6.8,8.0,CHINA,CHINA:  YUNNAN PROVINCE,no info,26.4,99.7,110.0,100.0,0.0
1948,6.0,28.0,7.0,13.0,0.0,7.3,0.0,JAPAN,JAPAN:  FUKUI,no info,36.5,136.0,5131.0,11000.0,20.0
1948,6.0,30.0,12.0,21.0,0.0,6.4,11.0,GREECE,GREECE:  TSOUKALADES-KALAMITSI (LEUKAS),no info,38.5,20.5,6.0,0.0,33.0
1948,9.0,8.0,15.0,9.0,0.0,7.9,0.0,TONGA,TONGA ISLANDS,no info,-21.0,-174.0,0.0,0.0,25.0
1948,10.0,5.0,20.0,12.0,7.0,7.3,10.0,TURKMENISTAN,TURKMENISTAN:  ASHKHABAD,no info,37.95,58.32,110000.0,0.0,18.0
1948,10.0,8.0,19.0,1.0,57.0,5.8,8.0,CHINA,CHINA:  GUIZHOU PROVINCE,no info,27.4,104.0,3.0,75.0,0.0
1948,12.0,4.0,0.0,22.0,48.0,6.9,0.0,MEXICO,MEXICO:  MARIA MADRE ISLAND,no info,22.0,-106.0,4.0,21.0,0.0
1948,12.0,26.0,7.0,12.0,21.0,7.0,7.0,CHILE,CHILE:  ANTOFAGASTA,no info,-22.5,-69.0,0.0,0.0,100.0
1949,1.0,27.0,11.0,0.0,0.0,0.0,0.0,RUSSIA,RUSSIA:  KAMCHATKA,no info,54.6,163.5,0.0,0.0,150.0
1949,2.0,9.0,13.0,28.0,30.0,0.0,0.0,GREECE,GRFECE:  OFF WEST COAST,no info,38.2,20.0,0.0,0.0,15.0
1949,2.0,23.0,16.0,8.0,11.0,7.3,9.0,CHINA,CHINA:  XINJIANG PROVINCE,no info,42.0,84.0,21.0,17.0,0.0
1949,3.0,4.0,10.0,19.0,25.0,7.5,8.0,AFGHANISTAN,"AFGHANISTAN:  HINDU-KUSH, WEST PUNJAB",no info,36.0,70.5,0.0,0.0,230.0
1949,4.0,13.0,19.0,55.0,42.0,7.0,8.0,USA,WASHINGTON,WA,47.167,-122.617,8.0,0.0,0.0
1949,4.0,20.0,3.0,29.0,7.0,7.3,0.0,CHILE,"CHILE:  ANGOL, TRAIGUEN",no info,-38.0,-73.5,57.0,0.0,70.0
1949,4.0,24.0,4.0,22.0,0.0,6.3,0.0,IRAN,"IRAN:  MAKHL-E-NAKHODA,BANDAR ABBAS,BAZAAR",no info,27.28,56.46,0.0,0.0,100.0
1949,5.0,9.0,13.0,36.0,18.0,6.7,0.0,INDONESIA,INDONESIA:  BANDA ACEH,no info,5.0,95.0,0.0,0.0,0.0
1949,7.0,10.0,3.0,53.0,38.0,7.4,10.0,TAJIKISTAN,TAJIKISTAN,no info,39.2,70.8,3500.0,0.0,16.0
1949,7.0,23.0,15.0,3.0,30.0,6.7,9.0,GREECE,"GREECE:  CHIOS, OENOUSSAE; TURKEY: KARABURUN",no info,38.58,26.23,7.0,435.0,0.0
1949,8.0,4.0,19.0,8.0,0.0,6.7,10.0,ECUADOR,ECUADOR:  PELILEO,no info,-1.4,-78.5,0.0,0.0,10.0
1949,8.0,5.0,19.0,8.0,0.0,6.8,0.0,ECUADOR,ECUADOR,no info,-1.5,-78.2,6000.0,0.0,60.0
1949,8.0,6.0,0.0,35.0,0.0,7.5,0.0,TONGA,TONGA ISLANDS,no info,-18.5,-174.5,0.0,0.0,70.0
1949,8.0,17.0,18.0,43.0,0.0,6.8,10.0,TURKEY,TURKEY: KARLIOVA,no info,39.0,40.5,320.0,0.0,0.0
1949,8.0,22.0,4.0,1.0,12.2,8.1,0.0,CANADA,CANADA:  QUEEN CHARLOTTE ISLANDS,no info,53.62,-133.27,0.0,0.0,25.0
1949,9.0,5.0,2.0,54.0,1.0,6.4,0.0,PHILIPPINES,PHILIPPINES:  N LUZON,no info,17.0,121.5,0.0,0.0,80.0
1949,9.0,15.0,3.0,45.0,0.0,0.0,12.0,ITALY,ITALY:  CENTRAL,no info,42.5,12.7,0.0,0.0,0.0
1949,10.0,19.0,21.0,0.0,19.0,7.5,0.0,PAPUA NEW GUINEA,PAPUA NEW GUINEA:  BISMARCK SEA,no info,-5.5,154.0,0.0,0.0,60.0
1949,11.0,13.0,5.0,27.0,11.0,5.5,0.0,CHINA,CHINA:  SICHUAN PROVINCE,no info,30.3,102.5,0.0,0.0,0.0
1949,11.0,17.0,1.0,19.0,52.0,0.0,5.0,USA,CALIFORNIA:  SOUTHERN,CA,33.75,-118.25,0.0,0.0,0.0
1949,12.0,17.0,6.0,53.0,30.0,7.8,0.0,CHILE,CHILE:  TIERRA DEL FUEGO,no info,-54.0,-71.0,1.0,0.0,33.0
1949,12.0,17.0,15.0,7.0,55.0,7.8,0.0,CHILE,CHILE:  TIERRA DEL FUEGO,no info,-54.0,-71.0,3.0,0.0,33.0
1949,12.0,29.0,3.0,3.0,54.0,7.2,8.0,PHILIPPINES,PHILIPPINES:  LUZON:  E,no info,17.0,121.63,0.0,0.0,0.0
1950,1.0,19.0,17.0,27.0,0.0,0.0,0.0,IRAN,IRAN: BUSHIRE,no info,27.3,53.2,20.0,0.0,0.0
1950,1.0,30.0,0.0,56.0,32.0,7.0,6.0,CHILE,CHILE:  SOUTHERN,no info,-53.5,-71.5,0.0,0.0,33.0
1950,2.0,2.0,19.0,33.0,39.0,7.0,0.0,CHINA,CHINA:  YUNNAN PROVINCE,no info,21.7,100.1,0.0,0.0,0.0
1950,2.0,4.0,9.0,31.0,0.0,0.0,0.0,TURKEY,TURKEY,no info,40.0,40.0,20.0,0.0,0.0
1950,2.0,28.0,10.0,20.0,0.0,7.9,6.0,RUSSIA,RUSSIA:  SEA OF OKHOTSK,no info,46.0,144.0,0.0,0.0,340.0
1950,3.0,7.0,8.0,3.0,0.0,0.0,5.0,BRAZIL,BRAZIL,no info,-8.0,-71.0,0.0,0.0,550.0
1950,3.0,14.0,18.0,10.0,41.0,5.8,0.0,NEW ZEALAND,N. NEW ZEALAND,no info,-37.8,177.2,0.0,0.0,0.0
1950,4.0,30.0,23.0,49.0,24.0,0.0,0.0,PANAMA,PANAMA,no info,6.5,-83.0,0.0,0.0,0.0
1950,5.0,16.0,13.0,23.0,0.0,7.9,0.0,PERU,PERU,no info,-15.0,-69.5,0.0,0.0,250.0
1950,5.0,21.0,18.0,37.0,0.0,6.0,0.0,PERU,PERU:  CUSCO,no info,-13.5,-72.0,83.0,0.0,0.0
1950,6.0,19.0,12.0,36.0,54.0,6.5,7.0,INDONESIA,INDONESIA:  JAVA:  GRESIK,no info,-6.0,113.0,16.0,50.0,0.0
1950,7.0,9.0,2.0,35.0,0.0,0.0,9.0,COLOMBIA,COLOMBIA:  ANBOLEDAS,no info,7.8,-72.5,211.0,0.0,41.0
1950,8.0,3.0,22.0,18.0,0.0,6.8,0.0,VENEZUELA,VENEZUELA: EL TOCUYO,no info,10.5,-68.0,100.0,0.0,8.0
1950,8.0,5.0,19.0,8.0,0.0,6.8,11.0,ECUADOR,ECUADOR,no info,-1.5,-78.2,0.0,0.0,60.0
1950,8.0,15.0,14.0,9.0,30.0,8.6,11.0,INDIA,INDIA-CHINA,no info,28.5,96.5,1530.0,0.0,33.0
1950,9.0,13.0,0.0,3.0,7.0,5.8,8.0,CHINA,CHINA:  YUNNAN PROVINCE,no info,23.5,103.1,0.0,0.0,0.0
1950,10.0,5.0,16.0,9.0,31.0,7.7,0.0,COSTA RICA,COSTA RICA-NICARAGUA,no info,11.0,-85.0,0.0,0.0,60.0
1950,10.0,8.0,3.0,23.0,9.0,7.6,0.0,INDONESIA,INDONESIA:  SERAM,no info,-3.8,128.3,0.0,0.0,60.0
1950,10.0,23.0,16.0,13.0,20.0,7.5,0.0,GUATEMALA,GUATEMALA:  SAN MARCOS,no info,14.31,-91.917,0.0,0.0,65.0
1950,11.0,2.0,15.0,27.0,56.0,8.1,0.0,INDONESIA,INDONESIA:  BANDA SEA,no info,-6.5,129.5,0.0,0.0,60.0
1950,11.0,8.0,2.0,18.0,12.0,7.3,0.0,SOLOMON ISLANDS,SOLOMON ISLANDS:  SOLOMON SEA,no info,-10.0,159.5,0.0,0.0,33.0
1950,11.0,17.0,19.0,28.0,0.0,6.8,11.0,MEXICO,MEXICO:  GUERRERO,no info,16.5,-100.4,0.0,0.0,0.0
1950,12.0,2.0,19.0,51.0,49.0,7.8,0.0,VANUATU,VANUATU ISLANDS,no info,-18.25,167.5,0.0,0.0,60.0
1950,12.0,9.0,21.0,38.0,48.0,8.0,7.0,CHILE,CHILE-ARGENTINA,no info,-23.5,-67.5,1.0,0.0,100.0
1950,12.0,10.0,2.0,50.0,42.0,7.0,0.0,PERU,"PERU:  ICA,CHIMBOTE,HUARAZ,CAJAMARCA,CUZCO,MOQUEGUA",no info,-14.25,-75.75,4.0,12.0,80.0
1950,12.0,14.0,1.0,52.0,46.0,7.7,6.0,TONGA,TONGA ISLANDS,no info,-19.5,-176.0,0.0,0.0,200.0
1950,12.0,14.0,14.0,15.0,49.0,7.5,5.0,MEXICO,MEXICO:  ACAPULCO,no info,16.48,-98.22,0.0,0.0,50.0
1951,2.0,18.0,0.0,0.0,0.0,0.0,0.0,PAPUA NEW GUINEA,PAPUA NEW GUINEA,no info,-9.3,147.1,3000.0,0.0,0.0
1951,2.0,22.0,1.0,45.0,48.9,6.1,0.0,PAPUA NEW GUINEA,PAPUA NEW GUINEA:  BISMARCK SEA,no info,-3.252,142.238,0.0,0.0,25.0
1951,3.0,19.0,0.0,0.0,0.0,7.8,0.0,PHILIPPINES,PHILIPPINES,no info,9.5,127.3,0.0,0.0,0.0
1951,5.0,6.0,23.0,8.0,0.0,6.5,0.0,EL SALVADOR,EL SALVADOR:  JUCUAPA,no info,13.0,-87.8,1100.0,0.0,100.0
1951,5.0,16.0,13.0,23.0,0.0,7.9,0.0,PERU,PERU,no info,-15.0,-69.5,0.0,0.0,250.0
1951,7.0,9.0,0.0,4.0,0.0,6.2,0.0,MEXICO,MEXICO:  OAXACA:  MIAHIATLAN,no info,16.1,-96.8,1.0,0.0,50.0
1951,8.0,3.0,0.0,23.0,58.0,6.0,0.0,NICARAGUA,NICARAGUA:  GULF OF FONSECA:  POTOSI,no info,13.0,-87.5,0.0,0.0,100.0
1951,8.0,6.0,8.0,8.0,56.0,5.5,0.0,NICARAGUA,NICARAGUA:  GULF OF FONSECA:  JINOTEGA,no info,13.0,-87.5,0.0,0.0,100.0
1951,8.0,8.0,22.0,9.0,0.0,0.0,12.0,ITALY,ITALY:  S,no info,41.6,13.8,0.0,0.0,0.0
1951,8.0,13.0,18.0,33.0,0.0,6.7,9.0,TURKEY,TURKEY:  KURSUNLU,no info,40.8,33.4,50.0,0.0,0.0
1951,8.0,15.0,7.0,23.0,0.0,0.0,5.0,USA,CALIFORNIA:  TERMINAL ISLAND,CA,33.5,-118.2,0.0,0.0,0.0
1951,8.0,21.0,10.0,57.0,0.0,6.9,0.0,USA,HAWAII,HI,19.7,-156.0,0.0,2.0,60.0
1951,10.0,22.0,5.0,43.0,1.0,7.3,0.0,TAIWAN,TAIWAN,no info,23.8,121.7,68.0,586.0,21.0
1951,11.0,18.0,9.0,35.0,50.0,7.5,0.0,CHINA,CHINA:  TIBET (XIZANG PROVINCE),no info,31.1,91.4,0.0,0.0,25.0
1951,11.0,24.0,18.0,47.0,13.0,7.5,0.0,TAIWAN,TAIWAN,no info,22.9,121.5,17.0,250.0,0.0
1951,12.0,8.0,4.0,14.0,12.0,7.9,0.0,INDIAN OCEAN,INDIAN OCEAN:  S,no info,-34.0,57.0,0.0,0.0,25.0
1951,12.0,21.0,8.0,37.0,29.0,6.3,9.0,CHINA,CHINA:   YUNNAN PROVINCE,no info,26.7,100.0,0.0,0.0,0.0
